,well,find,chem,area,wqo
1999-06-28,04N23W09B04S,5.51196,nitrate_as_n,robles,10.0
2001-03-12,04N23W09B04S,4.518,nitrate_as_n,robles,10.0
2001-11-19,04N23W09B04S,5.6475,nitrate_as_n,robles,10.0
2002-03-18,04N23W09B04S,4.9698,nitrate_as_n,robles,10.0
2002-05-06,04N23W09B04S,6.3252,nitrate_as_n,robles,10.0
2002-11-04,04N23W09B04S,2.4849,nitrate_as_n,robles,10.0
2003-05-28,04N23W09B04S,3.1626,nitrate_as_n,robles,10.0
2004-09-13,04N23W09B04S,4.0662,nitrate_as_n,robles,10.0
2005-06-20,04N23W09B04S,5.4216,nitrate_as_n,robles,10.0
2006-06-20,04N23W09B04S,1.96533,nitrate_as_n,robles,10.0
2007-06-05,04N23W09B04S,3.9984300000000004,nitrate_as_n,robles,10.0
2008-06-03,04N23W09B04S,3.5918099999999997,nitrate_as_n,robles,10.0
2009-03-23,04N23W09B04S,3.50145,nitrate_as_n,robles,10.0
2009-06-02,04N23W09B04S,3.9758400000000003,nitrate_as_n,robles,10.0
2010-06-01,04N23W09B04S,2.59785,nitrate_as_n,robles,10.0
2011-04-19,04N23W09B04S,3.25296,nitrate_as_n,robles,10.0
2012-04-17,04N23W09B04S,2.7108,nitrate_as_n,robles,10.0
2013-04-09,04N23W09B04S,5.62491,nitrate_as_n,robles,10.0
2014-04-01,04N23W09B04S,4.76649,nitrate_as_n,robles,10.0
2014-06-10,04N23W09B04S,5.55714,nitrate_as_n,robles,10.0
2015-04-07,04N23W09B04S,7.02549,nitrate_as_n,robles,10.0
2016-04-05,04N23W09B04S,6.4,nitrate_as_n,robles,10.0
2017-04-11,04N23W09B04S,6.3,nitrate_as_n,robles,10.0
2017-06-06,04N23W09B04S,5.2,nitrate_as_n,robles,10.0
2018-04-03,04N23W09B04S,5.0,nitrate_as_n,robles,10.0
2018-05-17,04N23W09B04S,5.0,nitrate_as_n,robles,10.0
2018-06-05,04N23W09B04S,5.2,nitrate_as_n,robles,10.0
2018-07-10,04N23W09B04S,5.2,nitrate_as_n,robles,10.0
2019-01-16,04N23W09B04S,6.4,nitrate_as_n,robles,10.0
2019-02-05,04N23W09B04S,7.1,nitrate_as_n,robles,10.0
2019-03-05,04N23W09B04S,6.6,nitrate_as_n,robles,10.0
2019-04-02,04N23W09B04S,5.7,nitrate_as_n,robles,10.0
2019-05-07,04N23W09B04S,6.8,nitrate_as_n,robles,10.0
2019-06-25,04N23W09B04S,6.3,nitrate_as_n,robles,10.0
2019-07-02,04N23W09B04S,5.7,nitrate_as_n,robles,10.0
1979-02-21,04N23W09B05S,5.6475,nitrate_as_n,robles,10.0
1981-05-27,04N23W09B05S,4.0662,nitrate_as_n,robles,10.0
1983-02-08,04N23W09B05S,3.3885,nitrate_as_n,robles,10.0
1984-07-10,04N23W09B05S,0.94878,nitrate_as_n,robles,10.0
1984-11-21,04N23W09B05S,2.4849,nitrate_as_n,robles,10.0
1985-11-15,04N23W09B05S,2.84634,nitrate_as_n,robles,10.0
1985-12-19,04N23W09B05S,1.3102200000000002,nitrate_as_n,robles,10.0
1986-01-31,04N23W09B05S,3.6144,nitrate_as_n,robles,10.0
1986-04-10,04N23W09B05S,3.9758400000000003,nitrate_as_n,robles,10.0
1987-05-06,04N23W09B05S,3.6595800000000005,nitrate_as_n,robles,10.0
1987-11-19,04N23W09B05S,4.676130000000001,nitrate_as_n,robles,10.0
1988-05-05,04N23W09B05S,2.84634,nitrate_as_n,robles,10.0
1990-03-13,04N23W09B05S,3.3885,nitrate_as_n,robles,10.0
1990-07-10,04N23W09B05S,0.94878,nitrate_as_n,robles,10.0
1990-11-05,04N23W09B05S,1.73943,nitrate_as_n,robles,10.0
1991-04-24,04N23W09B05S,0.7680600000000001,nitrate_as_n,robles,10.0
1993-06-21,04N23W09B05S,5.94117,nitrate_as_n,robles,10.0
1995-10-12,04N23W09B05S,3.27555,nitrate_as_n,robles,10.0
1996-06-17,04N23W09B05S,3.81771,nitrate_as_n,robles,10.0
1999-02-01,04N23W09B05S,2.91411,nitrate_as_n,robles,10.0
1999-06-28,04N23W09B05S,4.40505,nitrate_as_n,robles,10.0
2002-04-29,04N23W09B05S,4.0662,nitrate_as_n,robles,10.0
2003-06-09,04N23W09B05S,2.7108,nitrate_as_n,robles,10.0
2004-09-13,04N23W09B05S,2.9367,nitrate_as_n,robles,10.0
2005-06-20,04N23W09B05S,5.4216,nitrate_as_n,robles,10.0
2006-06-20,04N23W09B05S,4.04361,nitrate_as_n,robles,10.0
2007-06-05,04N23W09B05S,2.1234599999999997,nitrate_as_n,robles,10.0
2008-06-03,04N23W09B05S,5.08275,nitrate_as_n,robles,10.0
2009-03-23,04N23W09B05S,4.17915,nitrate_as_n,robles,10.0
2009-06-02,04N23W09B05S,2.98188,nitrate_as_n,robles,10.0
2010-06-01,04N23W09B05S,2.9367,nitrate_as_n,robles,10.0
2011-04-19,04N23W09B05S,4.40505,nitrate_as_n,robles,10.0
2012-04-17,04N23W09B05S,2.80116,nitrate_as_n,robles,10.0
2013-04-02,04N23W09B05S,4.6535400000000005,nitrate_as_n,robles,10.0
2014-04-01,04N23W09B05S,3.86289,nitrate_as_n,robles,10.0
2014-06-10,04N23W09B05S,3.70476,nitrate_as_n,robles,10.0
2015-04-07,04N23W09B05S,4.7439,nitrate_as_n,robles,10.0
2016-04-05,04N23W09B05S,4.8,nitrate_as_n,robles,10.0
2017-04-11,04N23W09B05S,9.4,nitrate_as_n,robles,10.0
2017-06-06,04N23W09B05S,5.2,nitrate_as_n,robles,10.0
2018-06-11,04N23W09B05S,3.7,nitrate_as_n,robles,10.0
2010-10-29,04N23W09G03S,7.25139,nitrate_as_n,miramonte,10.0
2011-08-09,04N23W09G03S,5.39901,nitrate_as_n,miramonte,10.0
2012-08-21,04N23W09G03S,8.380889999999999,nitrate_as_n,miramonte,10.0
2013-12-04,04N23W09G03S,5.39901,nitrate_as_n,miramonte,10.0
2014-09-24,04N23W09G03S,7.9290899999999995,nitrate_as_n,miramonte,10.0
2015-09-29,04N23W09G03S,6.5511,nitrate_as_n,miramonte,10.0
2016-10-20,04N23W09G03S,7.25139,nitrate_as_n,miramonte,10.0
2017-10-31,04N23W09G03S,7.9,nitrate_as_n,miramonte,10.0
2018-11-20,04N23W09G03S,9.2,nitrate_as_n,miramonte,10.0
1975-11-14,04N23W10J01S,1.3554,nitrate_as_n,miramonte,10.0
1987-02-04,04N23W10J01S,4.518,nitrate_as_n,miramonte,10.0
1989-08-09,04N23W10J01S,0.4518,nitrate_as_n,miramonte,10.0
1990-01-02,04N23W10J01S,2.1686400000000003,nitrate_as_n,miramonte,10.0
1990-08-07,04N23W10J01S,0.9036,nitrate_as_n,miramonte,10.0
1992-06-17,04N23W10J01S,1.19727,nitrate_as_n,miramonte,10.0
1995-03-16,04N23W10J01S,2.10087,nitrate_as_n,miramonte,10.0
1996-10-17,04N23W10J01S,2.1234599999999997,nitrate_as_n,miramonte,10.0
1998-11-03,04N23W10J01S,2.14605,nitrate_as_n,miramonte,10.0
2002-02-04,04N23W10J01S,2.259,nitrate_as_n,miramonte,10.0
2003-05-23,04N23W10J01S,2.43972,nitrate_as_n,miramonte,10.0
2004-09-16,04N23W10J01S,1.26504,nitrate_as_n,miramonte,10.0
2004-10-07,04N23W10J01S,2.3267700000000002,nitrate_as_n,miramonte,10.0
2005-02-15,04N23W10J01S,2.10087,nitrate_as_n,miramonte,10.0
2006-02-07,04N23W10J01S,2.0331,nitrate_as_n,miramonte,10.0
2006-03-07,04N23W10J01S,0.9939600000000001,nitrate_as_n,miramonte,10.0
2007-02-06,04N23W10J01S,2.55267,nitrate_as_n,miramonte,10.0
2007-03-13,04N23W10J01S,4.15656,nitrate_as_n,miramonte,10.0
2008-02-05,04N23W10J01S,2.7108,nitrate_as_n,miramonte,10.0
2009-02-10,04N23W10J01S,1.87497,nitrate_as_n,miramonte,10.0
2010-03-09,04N23W10J01S,2.1234599999999997,nitrate_as_n,miramonte,10.0
2011-02-08,04N23W10J01S,3.4562699999999995,nitrate_as_n,miramonte,10.0
2012-02-21,04N23W10J01S,2.84634,nitrate_as_n,miramonte,10.0
2012-05-22,04N23W10J01S,1.7620200000000001,nitrate_as_n,miramonte,10.0
2012-09-18,04N23W10J01S,2.55267,nitrate_as_n,miramonte,10.0
2013-02-12,04N23W10J01S,2.43972,nitrate_as_n,miramonte,10.0
2014-02-13,04N23W10J01S,3.00447,nitrate_as_n,miramonte,10.0
2014-02-18,04N23W10J01S,1.64907,nitrate_as_n,miramonte,10.0
1975-05-01,04N23W15A02S,1.1295,nitrate_as_n,miramonte,10.0
1976-06-09,04N23W15A02S,0.9036,nitrate_as_n,miramonte,10.0
1977-06-23,04N23W15A02S,0.6777,nitrate_as_n,miramonte,10.0
1982-06-08,04N23W15A02S,1.62648,nitrate_as_n,miramonte,10.0
1983-07-28,04N23W15A02S,1.7620200000000001,nitrate_as_n,miramonte,10.0
1986-07-24,04N23W15A02S,1.8072,nitrate_as_n,miramonte,10.0
1987-05-19,04N23W15A02S,1.8072,nitrate_as_n,miramonte,10.0
1988-07-12,04N23W15A02S,1.8072,nitrate_as_n,miramonte,10.0
1989-08-01,04N23W15A02S,1.96533,nitrate_as_n,miramonte,10.0
1990-08-07,04N23W15A02S,2.0331,nitrate_as_n,miramonte,10.0
1991-12-02,04N23W15A02S,2.4849,nitrate_as_n,miramonte,10.0
1992-06-17,04N23W15A02S,2.41713,nitrate_as_n,miramonte,10.0
1999-08-17,04N23W15A02S,2.259,nitrate_as_n,miramonte,10.0
2014-09-23,04N23W15A02S,2.98188,nitrate_as_n,miramonte,10.0
2015-11-03,04N23W15A02S,2.91411,nitrate_as_n,miramonte,10.0
1992-01-20,04N23W15B01S,1.60389,nitrate_as_n,miramonte,10.0
1992-12-07,04N23W15B01S,2.39454,nitrate_as_n,miramonte,10.0
1994-03-28,04N23W15B01S,2.89152,nitrate_as_n,miramonte,10.0
1995-03-06,04N23W15B01S,2.43972,nitrate_as_n,miramonte,10.0
1995-08-07,04N23W15B01S,1.96533,nitrate_as_n,miramonte,10.0
1996-03-25,04N23W15B01S,2.41713,nitrate_as_n,miramonte,10.0
1997-08-18,04N23W15B01S,1.6219620000000001,nitrate_as_n,miramonte,10.0
1998-08-24,04N23W15B01S,2.5752599999999997,nitrate_as_n,miramonte,10.0
1999-06-02,04N23W15B01S,2.80116,nitrate_as_n,miramonte,10.0
1999-10-25,04N23W15B01S,2.5752599999999997,nitrate_as_n,miramonte,10.0
2000-10-16,04N23W15B01S,2.75598,nitrate_as_n,miramonte,10.0
2001-08-27,04N23W15B01S,3.1626,nitrate_as_n,miramonte,10.0
2001-10-15,04N23W15B01S,4.2921,nitrate_as_n,miramonte,10.0
2002-06-30,04N23W15B01S,2.7108,nitrate_as_n,miramonte,10.0
2002-09-09,04N23W15B01S,3.1626,nitrate_as_n,miramonte,10.0
2003-09-15,04N23W15B01S,2.4849,nitrate_as_n,miramonte,10.0
2003-10-27,04N23W15B01S,2.4849,nitrate_as_n,miramonte,10.0
2004-10-25,04N23W15B01S,4.0662,nitrate_as_n,miramonte,10.0
2005-06-27,04N23W15B01S,4.0662,nitrate_as_n,miramonte,10.0
2006-07-24,04N23W15B01S,4.0662,nitrate_as_n,miramonte,10.0
2007-07-30,04N23W15B01S,4.518,nitrate_as_n,miramonte,10.0
2008-07-22,04N23W15B01S,4.35987,nitrate_as_n,miramonte,10.0
2009-07-28,04N23W15B01S,4.2695099999999995,nitrate_as_n,miramonte,10.0
1992-01-30,04N23W16A01S,10.6173,nitrate_as_n,miramonte,10.0
1994-06-01,04N23W16A01S,10.12032,nitrate_as_n,miramonte,10.0
1995-02-21,04N23W16A01S,12.1986,nitrate_as_n,miramonte,10.0
1997-02-10,04N23W16A01S,14.4576,nitrate_as_n,miramonte,10.0
1997-03-25,04N23W16A01S,14.0058,nitrate_as_n,miramonte,10.0
1997-05-08,04N23W16A01S,14.2317,nitrate_as_n,miramonte,10.0
1998-01-27,04N23W16A01S,15.1353,nitrate_as_n,miramonte,10.0
1998-02-18,04N23W16A01S,16.2648,nitrate_as_n,miramonte,10.0
1998-03-04,04N23W16A01S,19.6533,nitrate_as_n,miramonte,10.0
2000-01-20,04N23W16A01S,12.92148,nitrate_as_n,miramonte,10.0
2000-02-15,04N23W16A01S,13.28292,nitrate_as_n,miramonte,10.0
2000-08-01,04N23W16A01S,13.87026,nitrate_as_n,miramonte,10.0
2000-10-02,04N23W16A01S,13.57659,nitrate_as_n,miramonte,10.0
2000-11-06,04N23W16A01S,12.8763,nitrate_as_n,miramonte,10.0
2001-01-02,04N23W16A01S,13.1022,nitrate_as_n,miramonte,10.0
2001-01-16,04N23W16A01S,13.39587,nitrate_as_n,miramonte,10.0
2001-02-21,04N23W16A01S,14.9094,nitrate_as_n,miramonte,10.0
2001-03-15,04N23W16A01S,14.2317,nitrate_as_n,miramonte,10.0
2001-04-26,04N23W16A01S,16.7166,nitrate_as_n,miramonte,10.0
2001-05-04,04N23W16A01S,14.9094,nitrate_as_n,miramonte,10.0
2001-07-03,04N23W16A01S,13.7799,nitrate_as_n,miramonte,10.0
2001-08-08,04N23W16A01S,13.3281,nitrate_as_n,miramonte,10.0
2001-09-04,04N23W16A01S,14.0058,nitrate_as_n,miramonte,10.0
2001-10-04,04N23W16A01S,13.3281,nitrate_as_n,miramonte,10.0
2001-11-06,04N23W16A01S,8.8101,nitrate_as_n,miramonte,10.0
2001-12-18,04N23W16A01S,11.0691,nitrate_as_n,miramonte,10.0
2002-01-15,04N23W16A01S,10.09773,nitrate_as_n,miramonte,10.0
2002-02-27,04N23W16A01S,14.6835,nitrate_as_n,miramonte,10.0
2002-03-26,04N23W16A01S,14.954579999999998,nitrate_as_n,miramonte,10.0
2002-04-23,04N23W16A01S,14.2317,nitrate_as_n,miramonte,10.0
2002-05-07,04N23W16A01S,13.44105,nitrate_as_n,miramonte,10.0
2002-06-04,04N23W16A01S,15.1353,nitrate_as_n,miramonte,10.0
2002-09-13,04N23W16A01S,13.260329999999998,nitrate_as_n,miramonte,10.0
2002-11-05,04N23W16A01S,17.3943,nitrate_as_n,miramonte,10.0
2002-11-19,04N23W16A01S,12.6504,nitrate_as_n,miramonte,10.0
2003-02-24,04N23W16A01S,12.15342,nitrate_as_n,miramonte,10.0
2003-03-05,04N23W16A01S,13.712129999999998,nitrate_as_n,miramonte,10.0
2003-05-05,04N23W16A01S,14.864220000000001,nitrate_as_n,miramonte,10.0
2003-07-01,04N23W16A01S,14.4576,nitrate_as_n,miramonte,10.0
2003-08-05,04N23W16A01S,14.6835,nitrate_as_n,miramonte,10.0
2003-09-02,04N23W16A01S,13.418460000000001,nitrate_as_n,miramonte,10.0
2003-10-07,04N23W16A01S,12.8763,nitrate_as_n,miramonte,10.0
2003-11-04,04N23W16A01S,13.89285,nitrate_as_n,miramonte,10.0
2003-12-12,04N23W16A01S,0.29367,nitrate_as_n,miramonte,10.0
2004-01-26,04N23W16A01S,12.89889,nitrate_as_n,miramonte,10.0
2004-03-01,04N23W16A01S,12.1986,nitrate_as_n,miramonte,10.0
2004-04-07,04N23W16A01S,14.4576,nitrate_as_n,miramonte,10.0
2004-07-01,04N23W16A01S,14.05098,nitrate_as_n,miramonte,10.0
2004-07-08,04N23W16A01S,14.096160000000001,nitrate_as_n,miramonte,10.0
2004-08-16,04N23W16A01S,13.554,nitrate_as_n,miramonte,10.0
2004-09-07,04N23W16A01S,13.554,nitrate_as_n,miramonte,10.0
2004-11-02,04N23W16A01S,13.7799,nitrate_as_n,miramonte,10.0
2004-12-06,04N23W16A01S,12.76335,nitrate_as_n,miramonte,10.0
2005-02-15,04N23W16A01S,17.8461,nitrate_as_n,miramonte,10.0
2005-06-23,04N23W16A01S,16.2648,nitrate_as_n,miramonte,10.0
2005-08-05,04N23W16A01S,13.3281,nitrate_as_n,miramonte,10.0
2005-08-30,04N23W16A01S,14.0058,nitrate_as_n,miramonte,10.0
2005-09-09,04N23W16A01S,14.4576,nitrate_as_n,miramonte,10.0
2005-10-04,04N23W16A01S,14.0058,nitrate_as_n,miramonte,10.0
2005-11-03,04N23W16A01S,16.60365,nitrate_as_n,miramonte,10.0
2005-12-12,04N23W16A01S,14.2317,nitrate_as_n,miramonte,10.0
2006-02-28,04N23W16A01S,20.7828,nitrate_as_n,miramonte,10.0
2006-06-01,04N23W16A01S,21.9123,nitrate_as_n,miramonte,10.0
2006-07-11,04N23W16A01S,18.9756,nitrate_as_n,miramonte,10.0
2006-09-12,04N23W16A01S,17.078039999999998,nitrate_as_n,miramonte,10.0
2006-10-05,04N23W16A01S,14.4576,nitrate_as_n,miramonte,10.0
2006-11-28,04N23W16A01S,20.331,nitrate_as_n,miramonte,10.0
2007-01-09,04N23W16A01S,15.293429999999999,nitrate_as_n,miramonte,10.0
2007-01-30,04N23W16A01S,12.35673,nitrate_as_n,miramonte,10.0
2008-02-07,04N23W16A01S,13.7799,nitrate_as_n,miramonte,10.0
2008-04-03,04N23W16A01S,15.3612,nitrate_as_n,miramonte,10.0
2008-05-01,04N23W16A01S,16.4907,nitrate_as_n,miramonte,10.0
2008-08-06,04N23W16A01S,13.554,nitrate_as_n,miramonte,10.0
2010-05-28,04N23W16A01S,18.63675,nitrate_as_n,miramonte,10.0
2010-06-07,04N23W16A01S,13.1022,nitrate_as_n,miramonte,10.0
2010-07-15,04N23W16A01S,12.966660000000001,nitrate_as_n,miramonte,10.0
2010-07-19,04N23W16A01S,12.89889,nitrate_as_n,miramonte,10.0
2010-08-03,04N23W16A01S,12.60522,nitrate_as_n,miramonte,10.0
2010-09-07,04N23W16A01S,12.98925,nitrate_as_n,miramonte,10.0
2010-12-06,04N23W16A01S,11.679030000000001,nitrate_as_n,miramonte,10.0
2011-01-31,04N23W16A01S,14.751270000000002,nitrate_as_n,miramonte,10.0
2011-02-11,04N23W16A01S,14.25429,nitrate_as_n,miramonte,10.0
2011-03-02,04N23W16A01S,15.76782,nitrate_as_n,miramonte,10.0
2011-04-07,04N23W16A01S,16.0389,nitrate_as_n,miramonte,10.0
2011-05-02,04N23W16A01S,15.83559,nitrate_as_n,miramonte,10.0
2011-06-03,04N23W16A01S,13.68954,nitrate_as_n,miramonte,10.0
2011-07-05,04N23W16A01S,14.0058,nitrate_as_n,miramonte,10.0
2011-08-08,04N23W16A01S,12.44709,nitrate_as_n,miramonte,10.0
2011-09-06,04N23W16A01S,12.31155,nitrate_as_n,miramonte,10.0
2011-10-03,04N23W16A01S,12.04047,nitrate_as_n,miramonte,10.0
2011-11-08,04N23W16A01S,10.25586,nitrate_as_n,miramonte,10.0
2011-12-07,04N23W16A01S,12.966660000000001,nitrate_as_n,miramonte,10.0
2012-01-03,04N23W16A01S,12.4245,nitrate_as_n,miramonte,10.0
2012-02-01,04N23W16A01S,11.611260000000001,nitrate_as_n,miramonte,10.0
2012-03-08,04N23W16A01S,11.85975,nitrate_as_n,miramonte,10.0
2012-04-03,04N23W16A01S,11.76939,nitrate_as_n,miramonte,10.0
2012-05-09,04N23W16A01S,12.853710000000001,nitrate_as_n,miramonte,10.0
2012-06-05,04N23W16A01S,10.95615,nitrate_as_n,miramonte,10.0
2012-07-03,04N23W16A01S,14.931989999999999,nitrate_as_n,miramonte,10.0
2012-08-01,04N23W16A01S,12.94407,nitrate_as_n,miramonte,10.0
2012-09-18,04N23W16A01S,11.65644,nitrate_as_n,miramonte,10.0
2012-10-02,04N23W16A01S,11.56608,nitrate_as_n,miramonte,10.0
2012-11-07,04N23W16A01S,12.808530000000001,nitrate_as_n,miramonte,10.0
2012-12-19,04N23W16A01S,10.77543,nitrate_as_n,miramonte,10.0
2013-01-02,04N23W16A01S,9.7137,nitrate_as_n,miramonte,10.0
2013-02-15,04N23W16A01S,12.58263,nitrate_as_n,miramonte,10.0
2013-03-14,04N23W16A01S,12.1986,nitrate_as_n,miramonte,10.0
2013-04-03,04N23W16A01S,13.237739999999999,nitrate_as_n,miramonte,10.0
2013-05-09,04N23W16A01S,13.21515,nitrate_as_n,miramonte,10.0
2013-06-05,04N23W16A01S,12.853710000000001,nitrate_as_n,miramonte,10.0
2013-07-23,04N23W16A01S,12.6504,nitrate_as_n,miramonte,10.0
2013-08-07,04N23W16A01S,12.60522,nitrate_as_n,miramonte,10.0
2014-07-16,04N23W16A01S,10.36881,nitrate_as_n,miramonte,10.0
2014-08-06,04N23W16A01S,10.21068,nitrate_as_n,miramonte,10.0
2014-09-12,04N23W16A01S,10.23327,nitrate_as_n,miramonte,10.0
2014-10-07,04N23W16A01S,10.14291,nitrate_as_n,miramonte,10.0
2014-11-06,04N23W16A01S,9.352260000000001,nitrate_as_n,miramonte,10.0
2014-12-04,04N23W16A01S,9.32967,nitrate_as_n,miramonte,10.0
2015-01-06,04N23W16A01S,9.21672,nitrate_as_n,miramonte,10.0
2015-02-03,04N23W16A01S,9.44262,nitrate_as_n,miramonte,10.0
2015-03-02,04N23W16A01S,9.98478,nitrate_as_n,miramonte,10.0
2015-04-06,04N23W16A01S,10.50435,nitrate_as_n,miramonte,10.0
2015-05-11,04N23W16A01S,10.7,nitrate_as_n,miramonte,10.0
2016-09-29,04N23W16A01S,8.6,nitrate_as_n,miramonte,10.0
2016-10-06,04N23W16A01S,8.1,nitrate_as_n,miramonte,10.0
2016-10-11,04N23W16A01S,8.2,nitrate_as_n,miramonte,10.0
2016-11-30,04N23W16A01S,8.2,nitrate_as_n,miramonte,10.0
2016-12-06,04N23W16A01S,7.7,nitrate_as_n,miramonte,10.0
2017-01-05,04N23W16A01S,7.8,nitrate_as_n,miramonte,10.0
2017-02-08,04N23W16A01S,0.6,nitrate_as_n,miramonte,10.0
2017-03-08,04N23W16A01S,9.8,nitrate_as_n,miramonte,10.0
2017-04-06,04N23W16A01S,11.9,nitrate_as_n,miramonte,10.0
2017-05-04,04N23W16A01S,12.3,nitrate_as_n,miramonte,10.0
2017-06-06,04N23W16A01S,11.3,nitrate_as_n,miramonte,10.0
2017-07-06,04N23W16A01S,12.6,nitrate_as_n,miramonte,10.0
2017-07-18,04N23W16A01S,12.0,nitrate_as_n,miramonte,10.0
2017-08-02,04N23W16A01S,12.1,nitrate_as_n,miramonte,10.0
2017-09-07,04N23W16A01S,10.7,nitrate_as_n,miramonte,10.0
2017-10-03,04N23W16A01S,11.2,nitrate_as_n,miramonte,10.0
2017-11-07,04N23W16A01S,10.5,nitrate_as_n,miramonte,10.0
2017-12-27,04N23W16A01S,10.3,nitrate_as_n,miramonte,10.0
2018-01-10,04N23W16A01S,9.7,nitrate_as_n,miramonte,10.0
2018-02-13,04N23W16A01S,9.3,nitrate_as_n,miramonte,10.0
2018-03-06,04N23W16A01S,9.5,nitrate_as_n,miramonte,10.0
2018-05-01,04N23W16A01S,8.3,nitrate_as_n,miramonte,10.0
2018-06-05,04N23W16A01S,10.1,nitrate_as_n,miramonte,10.0
2018-07-03,04N23W16A01S,10.5,nitrate_as_n,miramonte,10.0
2018-08-14,04N23W16A01S,9.0,nitrate_as_n,miramonte,10.0
2018-09-11,04N23W16A01S,10.1,nitrate_as_n,miramonte,10.0
2018-10-02,04N23W16A01S,9.5,nitrate_as_n,miramonte,10.0
2018-11-06,04N23W16A01S,9.3,nitrate_as_n,miramonte,10.0
2018-12-04,04N23W16A01S,7.4,nitrate_as_n,miramonte,10.0
2019-01-02,04N23W16A01S,9.0,nitrate_as_n,miramonte,10.0
2019-01-15,04N23W16A01S,10.6,nitrate_as_n,miramonte,10.0
2019-02-05,04N23W16A01S,11.6,nitrate_as_n,miramonte,10.0
2019-03-05,04N23W16A01S,12.5,nitrate_as_n,miramonte,10.0
2019-04-02,04N23W16A01S,12.6,nitrate_as_n,miramonte,10.0
2019-05-14,04N23W16A01S,13.2,nitrate_as_n,miramonte,10.0
2019-06-11,04N23W16A01S,12.2,nitrate_as_n,miramonte,10.0
2019-07-02,04N23W16A01S,11.2,nitrate_as_n,miramonte,10.0
1993-09-14,04N23W16B07S,8.3583,nitrate_as_n,miramonte,10.0
1994-01-03,04N23W16B07S,10.3914,nitrate_as_n,miramonte,10.0
1994-02-08,04N23W16B07S,8.8101,nitrate_as_n,miramonte,10.0
1994-10-04,04N23W16B07S,1.7168400000000001,nitrate_as_n,miramonte,10.0
1995-01-13,04N23W16B07S,2.10087,nitrate_as_n,miramonte,10.0
1995-04-03,04N23W16B07S,13.554,nitrate_as_n,miramonte,10.0
1995-05-04,04N23W16B07S,12.1986,nitrate_as_n,miramonte,10.0
1995-05-16,04N23W16B07S,12.8763,nitrate_as_n,miramonte,10.0
1995-06-20,04N23W16B07S,11.295,nitrate_as_n,miramonte,10.0
1995-07-20,04N23W16B07S,10.8432,nitrate_as_n,miramonte,10.0
1995-08-21,04N23W16B07S,9.9396,nitrate_as_n,miramonte,10.0
1995-09-21,04N23W16B07S,1.89756,nitrate_as_n,miramonte,10.0
1995-10-31,04N23W16B07S,1.17468,nitrate_as_n,miramonte,10.0
1995-11-07,04N23W16B07S,1.03914,nitrate_as_n,miramonte,10.0
1996-02-08,04N23W16B07S,0.9939600000000001,nitrate_as_n,miramonte,10.0
1996-03-07,04N23W16B07S,0.9713700000000001,nitrate_as_n,miramonte,10.0
1996-06-24,04N23W16B07S,9.2619,nitrate_as_n,miramonte,10.0
1996-07-24,04N23W16B07S,8.8101,nitrate_as_n,miramonte,10.0
1996-11-15,04N23W16B07S,0.0,nitrate_as_n,miramonte,10.0
1997-01-27,04N23W16B07S,10.1655,nitrate_as_n,miramonte,10.0
1997-03-11,04N23W16B07S,11.9727,nitrate_as_n,miramonte,10.0
1997-03-31,04N23W16B07S,13.554,nitrate_as_n,miramonte,10.0
1997-05-21,04N23W16B07S,12.1986,nitrate_as_n,miramonte,10.0
1997-06-10,04N23W16B07S,11.5209,nitrate_as_n,miramonte,10.0
1997-08-19,04N23W16B07S,9.7137,nitrate_as_n,miramonte,10.0
1997-08-26,04N23W16B07S,9.4878,nitrate_as_n,miramonte,10.0
1997-09-02,04N23W16B07S,9.4878,nitrate_as_n,miramonte,10.0
1997-09-09,04N23W16B07S,9.2619,nitrate_as_n,miramonte,10.0
1997-09-24,04N23W16B07S,9.7137,nitrate_as_n,miramonte,10.0
1997-10-01,04N23W16B07S,8.8101,nitrate_as_n,miramonte,10.0
1997-10-08,04N23W16B07S,9.2619,nitrate_as_n,miramonte,10.0
1997-10-14,04N23W16B07S,9.2619,nitrate_as_n,miramonte,10.0
1997-10-23,04N23W16B07S,9.2619,nitrate_as_n,miramonte,10.0
1997-10-30,04N23W16B07S,9.2619,nitrate_as_n,miramonte,10.0
1997-11-06,04N23W16B07S,8.8101,nitrate_as_n,miramonte,10.0
1997-11-13,04N23W16B07S,8.8101,nitrate_as_n,miramonte,10.0
1997-11-19,04N23W16B07S,8.8101,nitrate_as_n,miramonte,10.0
1997-12-04,04N23W16B07S,9.036,nitrate_as_n,miramonte,10.0
1997-12-18,04N23W16B07S,9.036,nitrate_as_n,miramonte,10.0
1997-12-31,04N23W16B07S,9.2619,nitrate_as_n,miramonte,10.0
1998-01-14,04N23W16B07S,11.0691,nitrate_as_n,miramonte,10.0
1998-01-21,04N23W16B07S,11.7468,nitrate_as_n,miramonte,10.0
1998-04-06,04N23W16B07S,12.6504,nitrate_as_n,miramonte,10.0
1998-05-03,04N23W16B07S,12.8763,nitrate_as_n,miramonte,10.0
1998-06-22,04N23W16B07S,11.7468,nitrate_as_n,miramonte,10.0
1998-08-05,04N23W16B07S,11.0691,nitrate_as_n,miramonte,10.0
1998-08-27,04N23W16B07S,10.8432,nitrate_as_n,miramonte,10.0
1998-09-03,04N23W16B07S,10.8432,nitrate_as_n,miramonte,10.0
1998-09-22,04N23W16B07S,10.6173,nitrate_as_n,miramonte,10.0
