well,date,find,chem,unit,wqo,abovemcl,area
04N23W16B07S,1/10/2002 0:00,10.95615,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,1/10/2002 0:00,48.5,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,1/17/2002 0:00,11.58867,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,1/17/2002 0:00,51.3,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,1/24/2002 0:00,11.15946,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,1/24/2002 0:00,49.4,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,1/31/2002 0:00,11.20464,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,1/31/2002 0:00,49.6,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,2/7/2002 0:00,11.40795,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,2/7/2002 0:00,50.5,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,2/14/2002 0:00,0.14,BORON,MG/L,0.5,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/14/2002 0:00,0.14,BORON,MG/L,0.5,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/14/2002 0:00,57,CHLORIDE,MG/L,100,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/14/2002 0:00,57,CHLORIDE,mgl,100,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/14/2002 0:00,11.11428,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,2/14/2002 0:00,49.2,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,2/14/2002 0:00,46,SULFATE,MG/L,300,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/14/2002 0:00,46,SULFATE,mgl,300,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/14/2002 0:00,420,TOTAL DISSOLVED SOLIDS,MG/L,800,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/21/2002 0:00,10.91097,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,2/21/2002 0:00,48.3,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,2/28/2002 0:00,11.79198,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,2/28/2002 0:00,52.2,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/7/2002 0:00,11.85975,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/7/2002 0:00,52.5,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/14/2002 0:00,10.48176,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/14/2002 0:00,46.4,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/21/2002 0:00,10.57212,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/21/2002 0:00,46.8,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/28/2002 0:00,10.27845,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/28/2002 0:00,45.5,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/4/2002 0:00,10.45917,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/4/2002 0:00,46.3,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/11/2002 0:00,9.66852,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,4/11/2002 0:00,42.8,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,4/18/2002 0:00,9.87183,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,4/18/2002 0:00,43.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,4/25/2002 0:00,9.98478,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,4/25/2002 0:00,44.2,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,5/2/2002 0:00,9.17154,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,5/2/2002 0:00,40.6,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,5/10/2002 0:00,9.19413,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,5/10/2002 0:00,40.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,5/16/2002 0:00,9.53298,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,5/16/2002 0:00,42.2,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,5/23/2002 0:00,9.98478,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,5/23/2002 0:00,44.2,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,5/31/2002 0:00,9.23931,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,5/31/2002 0:00,40.9,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,6/6/2002 0:00,9.57816,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,6/6/2002 0:00,42.4,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,6/14/2002 0:00,9.32967,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,6/14/2002 0:00,41.3,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,6/20/2002 0:00,9.2619,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,6/20/2002 0:00,41,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,6/28/2002 0:00,9.21672,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,6/28/2002 0:00,40.8,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/5/2002 0:00,9.12636,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/5/2002 0:00,40.4,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/11/2002 0:00,8.96823,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/11/2002 0:00,39.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/18/2002 0:00,8.96823,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/18/2002 0:00,39.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/30/2002 0:00,8.29053,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/30/2002 0:00,36.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/14/2002 0:00,7.9065,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/14/2002 0:00,35,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/27/2002 0:00,8.08722,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/27/2002 0:00,35.8,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/10/2002 0:00,8.06463,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/10/2002 0:00,35.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/24/2002 0:00,7.72578,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/24/2002 0:00,34.2,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/8/2002 0:00,8.22276,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/8/2002 0:00,36.4,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/23/2002 0:00,8.69715,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/23/2002 0:00,38.5,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/4/2002 0:00,8.5842,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/4/2002 0:00,38,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/19/2002 0:00,8.06463,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/19/2002 0:00,35.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/2/2002 0:00,8.42607,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/2/2002 0:00,37.3,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/17/2002 0:00,8.3583,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/17/2002 0:00,37,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/30/2002 0:00,8.44866,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/30/2002 0:00,37.4,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/14/2003 0:00,8.47125,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/14/2003 0:00,37.5,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/28/2003 0:00,10.05255,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,1/28/2003 0:00,44.5,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/30/2003 0:00,9.57816,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/30/2003 0:00,42.4,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/6/2003 0:00,9.44262,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/6/2003 0:00,41.8,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/11/2003 0:00,9.87183,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/11/2003 0:00,43.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/18/2003 0:00,9.66852,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/18/2003 0:00,42.8,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/24/2003 0:00,10.07514,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,2/24/2003 0:00,44.6,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,3/4/2003 0:00,10.66248,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/4/2003 0:00,47.2,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/11/2003 0:00,11.56608,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/11/2003 0:00,51.2,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/18/2003 0:00,12.33414,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/18/2003 0:00,54.6,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/25/2003 0:00,12.85371,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/25/2003 0:00,56.9,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/1/2003 0:00,13.89285,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/1/2003 0:00,61.5,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/8/2003 0:00,13.53141,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/8/2003 0:00,59.9,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/15/2003 0:00,14.4576,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/15/2003 0:00,64,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/29/2003 0:00,12.96666,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/29/2003 0:00,57.4,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/7/2003 0:00,13.50882,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/7/2003 0:00,59.8,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/12/2003 0:00,13.53141,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/12/2003 0:00,59.9,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/20/2003 0:00,14.0058,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/20/2003 0:00,62,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/27/2003 0:00,12.98925,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/27/2003 0:00,57.5,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/3/2003 0:00,13.91544,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/3/2003 0:00,61.6,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/17/2003 0:00,14.20911,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/17/2003 0:00,62.9,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/23/2003 0:00,13.96062,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/23/2003 0:00,61.8,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,8/5/2003 0:00,12.69558,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,8/5/2003 0:00,56.2,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,8/12/2003 0:00,12.13083,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,8/12/2003 0:00,53.7,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,8/19/2003 0:00,12.13083,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,8/19/2003 0:00,53.7,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,8/26/2003 0:00,11.76939,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,8/26/2003 0:00,52.1,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,9/2/2003 0:00,11.20464,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,9/2/2003 0:00,49.6,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,9/9/2003 0:00,11.13687,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,9/9/2003 0:00,49.3,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,9/16/2003 0:00,11.36277,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,9/16/2003 0:00,50.3,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,9/23/2003 0:00,10.93356,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,9/23/2003 0:00,48.4,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,9/30/2003 0:00,11.13687,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,9/30/2003 0:00,49.3,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,10/7/2003 0:00,10.63989,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,10/7/2003 0:00,47.1,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,10/14/2003 0:00,10.59471,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,10/14/2003 0:00,46.9,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,10/21/2003 0:00,9.82665,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/21/2003 0:00,43.5,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/29/2003 0:00,9.4878,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/29/2003 0:00,42,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/4/2003 0:00,9.73629,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/4/2003 0:00,43.1,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/11/2003 0:00,10.23327,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,11/11/2003 0:00,45.3,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,11/18/2003 0:00,9.87183,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/18/2003 0:00,43.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/25/2003 0:00,9.73629,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/25/2003 0:00,43.1,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/2/2003 0:00,9.46521,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/2/2003 0:00,41.9,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/9/2003 0:00,9.96219,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/9/2003 0:00,44.1,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/16/2003 0:00,9.80406,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/16/2003 0:00,43.4,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/23/2003 0:00,9.35226,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/23/2003 0:00,41.4,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/30/2003 0:00,8.15499,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/30/2003 0:00,36.1,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/6/2004 0:00,9.53298,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/6/2004 0:00,42.2,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/20/2004 0:00,9.42003,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/20/2004 0:00,41.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/27/2004 0:00,9.42003,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/27/2004 0:00,41.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/24/2004 0:00,9.66852,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/24/2004 0:00,42.8,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,3/2/2004 0:00,9.39744,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,3/2/2004 0:00,41.6,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,3/9/2004 0:00,10.59471,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/9/2004 0:00,46.9,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/16/2004 0:00,11.95011,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/16/2004 0:00,52.9,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/22/2004 0:00,11.295,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/22/2004 0:00,50,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/30/2004 0:00,12.04047,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/30/2004 0:00,53.3,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/6/2004 0:00,12.06306,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/6/2004 0:00,53.4,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/12/2004 0:00,12.13083,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/12/2004 0:00,53.7,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/19/2004 0:00,12.33414,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/19/2004 0:00,54.6,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/26/2004 0:00,12.85371,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/26/2004 0:00,56.9,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/3/2004 0:00,12.6504,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/3/2004 0:00,56,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/11/2004 0:00,12.96666,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/11/2004 0:00,57.4,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/18/2004 0:00,13.05702,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/18/2004 0:00,57.8,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/1/2004 0:00,11.02392,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/1/2004 0:00,48.8,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/8/2004 0:00,12.35673,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/8/2004 0:00,54.7,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/29/2004 0:00,11.85975,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/29/2004 0:00,52.5,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,7/6/2004 0:00,11.83716,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,7/6/2004 0:00,52.4,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,7/15/2004 0:00,11.61126,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,7/15/2004 0:00,51.4,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,7/20/2004 0:00,9.62334,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/20/2004 0:00,42.6,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/27/2004 0:00,11.40795,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,7/27/2004 0:00,50.5,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,8/4/2004 0:00,9.9396,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/4/2004 0:00,44,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/10/2004 0:00,10.70766,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,8/10/2004 0:00,47.4,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,8/16/2004 0:00,10.50435,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,8/16/2004 0:00,46.5,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,8/24/2004 0:00,9.98478,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/24/2004 0:00,44.2,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/31/2004 0:00,9.89442,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/31/2004 0:00,43.8,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
